Created as New Dataset;
nm;A
234,0;-4,2929
233,0;-4,4231
232,0;10,0000
231,0;-4,8881
230,0;-4,5326
229,0;-4,8166
228,0;-4,6816
227,0;-4,3373
226,0;-4,0712
225,0;-4,0028
224,0;-4,3498
223,0;-4,5481
222,0;-4,8361
221,0;-4,7153
220,0;-4,5662
219,0;-4,0896
218,0;-4,5966
217,0;-4,7724
216,0;-4,8957
215,0;-4,8527
214,0;-4,6174
213,0;10,0000
212,0;10,0000
211,0;-4,7621
210,0;-3,9851
209,0;-4,3893
208,0;-4,1990
207,0;-4,3663
206,0;-4,3126
205,0;-4,1040
204,0;10,0000
203,0;-3,9919
202,0;-3,8271
201,0;-4,0669
200,0;-3,8979
