Created as New Dataset;
nm;A
255,0;-0,4538
254,0;-0,4539
253,0;-0,4553
252,0;-0,4589
251,0;-0,4649
250,0;-0,4742
249,0;-0,4876
248,0;-0,5066
247,0;-0,5330
246,0;-0,5674
245,0;-0,6117
244,0;-0,6664
243,0;-0,7312
242,0;-0,8075
241,0;-0,8912
240,0;-0,9808
239,0;-1,0757
238,0;-1,1733
237,0;-1,2766
236,0;-1,3868
235,0;-1,5052
234,0;-1,6292
233,0;-1,7549
232,0;-1,8797
231,0;-2,0021
230,0;-2,1190
229,0;-2,2334
228,0;-2,3379
227,0;-2,4320
226,0;-2,5246
225,0;-2,6098
224,0;-2,6916
223,0;-2,7647
222,0;-2,8422
221,0;-2,9258
220,0;-3,0168
219,0;-3,0665
218,0;-3,1692
217,0;-3,2492
216,0;-3,2754
215,0;-3,3374
214,0;-3,3579
213,0;-3,3535
212,0;-3,3555
211,0;-3,3344
210,0;-3,3312
209,0;-3,3610
208,0;-3,3866
207,0;-3,3716
206,0;-3,3650
205,0;-3,3236
204,0;-3,3346
203,0;-3,2453
202,0;-3,2326
201,0;-3,2357
200,0;-3,2454
