Created as New Dataset;
nm;A
269,0;-0,2254
268,0;-0,2274
267,0;-0,2287
266,0;-0,2302
265,0;-0,2315
264,0;-0,2328
263,0;-0,2339
262,0;-0,2347
261,0;-0,2355
260,0;-0,2361
259,0;-0,2366
258,0;-0,2371
257,0;-0,2372
256,0;-0,2370
255,0;-0,2369
254,0;-0,2365
253,0;-0,2361
252,0;-0,2357
251,0;-0,2351
250,0;-0,2344
249,0;-0,2334
248,0;-0,2323
247,0;-0,2310
246,0;-0,2297
245,0;-0,2284
244,0;-0,2270
243,0;-0,2254
242,0;-0,2240
241,0;-0,2226
240,0;-0,2211
239,0;-0,2196
238,0;-0,2181
237,0;-0,2168
236,0;-0,2154
235,0;-0,2140
234,0;-0,2129
233,0;-0,2115
232,0;-0,2104
231,0;-0,2096
230,0;-0,2086
229,0;-0,2079
228,0;-0,2071
227,0;-0,2067
226,0;-0,2061
225,0;-0,2058
224,0;-0,2055
223,0;-0,2054
222,0;-0,2052
221,0;-0,2049
220,0;-0,2050
219,0;-0,2051
218,0;-0,2057
217,0;-0,2065
216,0;-0,2078
215,0;-0,2098
214,0;-0,2125
213,0;-0,2160
212,0;-0,2209
211,0;-0,2270
210,0;-0,2350
209,0;-0,2442
208,0;-0,2556
207,0;-0,2685
206,0;-0,2835
205,0;-0,3009
204,0;-0,3206
203,0;-0,3429
202,0;-0,3696
201,0;-0,4015
200,0;-0,4423
