Created as New Dataset;
cm-1;%T
3667,00;93,73
3666,50;93,65
3666,00;93,56
3665,50;93,47
3665,00;93,38
3664,50;93,29
3664,00;93,18
3663,50;93,07
3663,00;92,97
3662,50;92,88
3662,00;92,80
3661,50;92,72
3661,00;92,63
3660,50;92,54
3660,00;92,46
3659,50;92,39
3659,00;92,32
3658,50;92,25
3658,00;92,19
3657,50;92,10
3657,00;91,97
3656,50;91,83
3656,00;91,71
3655,50;91,62
3655,00;91,56
3654,50;91,51
3654,00;91,45
3653,50;91,37
3653,00;91,27
3652,50;91,17
3652,00;91,07
3651,50;90,99
3651,00;90,95
3650,50;90,89
3650,00;90,78
3649,50;90,61
3649,00;90,45
3648,50;90,31
3648,00;90,18
3647,50;90,06
3647,00;89,96
3646,50;89,89
3646,00;89,81
3645,50;89,74
3645,00;89,67
3644,50;89,59
3644,00;89,50
3643,50;89,39
3643,00;89,25
3642,50;89,12
3642,00;89,04
3641,50;88,98
3641,00;88,92
3640,50;88,83
3640,00;88,72
3639,50;88,62
3639,00;88,52
3638,50;88,41
3638,00;88,29
3637,50;88,16
3637,00;88,05
3636,50;87,97
3636,00;87,91
3635,50;87,86
3635,00;87,79
3634,50;87,67
3634,00;87,54
3633,50;87,44
3633,00;87,36
3632,50;87,29
3632,00;87,23
3631,50;87,17
3631,00;87,13
3630,50;87,07
3630,00;86,96
3629,50;86,80
3629,00;86,65
3628,50;86,53
3628,00;86,41
3627,50;86,30
3627,00;86,18
3626,50;86,07
3626,00;85,95
3625,50;85,84
3625,00;85,73
3624,50;85,63
3624,00;85,55
3623,50;85,47
3623,00;85,41
3622,50;85,36
3622,00;85,33
3621,50;85,30
3621,00;85,27
3620,50;85,18
3620,00;85,06
3619,50;84,91
3619,00;84,79
3618,50;84,68
3618,00;84,57
3617,50;84,47
3617,00;84,37
3616,50;84,27
3616,00;84,15
3615,50;84,03
3615,00;83,92
3614,50;83,85
3614,00;83,79
3613,50;83,71
3613,00;83,60
3612,50;83,51
3612,00;83,46
3611,50;83,44
3611,00;83,42
3610,50;83,34
3610,00;83,19
3609,50;83,02
3609,00;82,91
3608,50;82,84
3608,00;82,75
3607,50;82,61
3607,00;82,47
3606,50;82,37
3606,00;82,32
3605,50;82,28
3605,00;82,21
3604,50;82,11
3604,00;82,00
3603,50;81,90
3603,00;81,81
3602,50;81,72
3602,00;81,63
3601,50;81,53
