Created as New Dataset;
cm-1;%T
3414,00;98,28
3413,50;98,25
3413,00;98,25
3412,50;98,27
3412,00;98,27
3411,50;98,25
3411,00;98,24
3410,50;98,24
3410,00;98,25
3409,50;98,27
3409,00;98,31
3408,50;98,35
3408,00;98,38
3407,50;98,37
3407,00;98,36
3406,50;98,35
3406,00;98,33
3405,50;98,32
3405,00;98,29
3404,50;98,25
3404,00;98,22
3403,50;98,22
3403,00;98,24
3402,50;98,26
3402,00;98,28
3401,50;98,29
3401,00;98,29
3400,50;98,29
3400,00;98,31
3399,50;98,35
3399,00;98,40
3398,50;98,43
3398,00;98,42
3397,50;98,40
3397,00;98,38
3396,50;98,37
3396,00;98,37
3395,50;98,38
3395,00;98,39
3394,50;98,35
3394,00;98,30
3393,50;98,26
3393,00;98,24
3392,50;98,24
3392,00;98,25
3391,50;98,28
3391,00;98,32
3390,50;98,36
3390,00;98,37
3389,50;98,36
3389,00;98,33
3388,50;98,32
3388,00;98,33
3387,50;98,37
3387,00;98,40
3386,50;98,41
3386,00;98,41
3385,50;98,42
3385,00;98,43
3384,50;98,43
3384,00;98,40
3383,50;98,36
3383,00;98,33
3382,50;98,32
3382,00;98,33
3381,50;98,36
3381,00;98,38
3380,50;98,37
3380,00;98,36
3379,50;98,36
3379,00;98,39
3378,50;98,42
3378,00;98,45
3377,50;98,47
3377,00;98,48
3376,50;98,47
3376,00;98,48
3375,50;98,50
3375,00;98,52
3374,50;98,51
3374,00;98,49
3373,50;98,47
3373,00;98,45
3372,50;98,44
3372,00;98,42
3371,50;98,42
3371,00;98,41
3370,50;98,40
3370,00;98,38
3369,50;98,39
3369,00;98,41
3368,50;98,45
3368,00;98,48
3367,50;98,49
3367,00;98,48
3366,50;98,46
3366,00;98,44
3365,50;98,42
3365,00;98,42
3364,50;98,43
3364,00;98,43
3363,50;98,41
3363,00;98,38
3362,50;98,36
3362,00;98,36
3361,50;98,40
3361,00;98,45
3360,50;98,50
3360,00;98,53
3359,50;98,52
3359,00;98,49
3358,50;98,46
3358,00;98,46
3357,50;98,48
3357,00;98,49
3356,50;98,48
3356,00;98,46
3355,50;98,43
3355,00;98,42
3354,50;98,44
3354,00;98,46
3353,50;98,49
3353,00;98,51
3352,50;98,51
3352,00;98,50
3351,50;98,48
3351,00;98,44
3350,50;98,41
3350,00;98,41
3349,50;98,45
3349,00;98,49
3348,50;98,53
3348,00;98,56
3347,50;98,60
3347,00;98,62
3346,50;98,62
3346,00;98,61
3345,50;98,61
3345,00;98,59
3344,50;98,55
3344,00;98,51
3343,50;98,48
3343,00;98,48
3342,50;98,48
3342,00;98,49
3341,50;98,50
3341,00;98,51
3340,50;98,51
3340,00;98,53
3339,50;98,55
3339,00;98,56
3338,50;98,57
3338,00;98,57
3337,50;98,57
3337,00;98,58
3336,50;98,60
3336,00;98,61
3335,50;98,62
3335,00;98,63
3334,50;98,64
3334,00;98,65
3333,50;98,65
3333,00;98,64
3332,50;98,62
3332,00;98,59
3331,50;98,59
3331,00;98,60
3330,50;98,61
3330,00;98,63
3329,50;98,64
3329,00;98,65
3328,50;98,64
3328,00;98,63
3327,50;98,62
3327,00;98,62
3326,50;98,62
3326,00;98,63
3325,50;98,66
3325,00;98,68
3324,50;98,66
3324,00;98,63
3323,50;98,61
3323,00;98,62
3322,50;98,63
3322,00;98,63
3321,50;98,62
3321,00;98,63
3320,50;98,64
3320,00;98,65
3319,50;98,66
3319,00;98,65
3318,50;98,65
3318,00;98,64
3317,50;98,64
3317,00;98,65
3316,50;98,65
3316,00;98,65
3315,50;98,63
3315,00;98,60
3314,50;98,57
3314,00;98,57
3313,50;98,59
3313,00;98,60
3312,50;98,61
3312,00;98,60
3311,50;98,60
3311,00;98,62
3310,50;98,64
3310,00;98,66
3309,50;98,66
3309,00;98,66
3308,50;98,66
3308,00;98,66
3307,50;98,67
3307,00;98,66
3306,50;98,64
3306,00;98,60
3305,50;98,57
3305,00;98,56
3304,50;98,56
3304,00;98,56
3303,50;98,57
3303,00;98,59
3302,50;98,62
3302,00;98,64
3301,50;98,67
3301,00;98,70
3300,50;98,71
3300,00;98,69
3299,50;98,66
3299,00;98,65
3298,50;98,66
3298,00;98,68
3297,50;98,69
3297,00;98,70
