Created as New Dataset;
nm;A
227,0;-4,9863
226,0;10,0000
225,0;10,0000
224,0;10,0000
223,0;10,0000
222,0;10,0000
221,0;10,0000
220,0;10,0000
219,0;10,0000
218,0;-4,3905
217,0;10,0000
216,0;10,0000
215,0;10,0000
214,0;10,0000
213,0;10,0000
212,0;10,0000
211,0;-4,9359
210,0;10,0000
209,0;10,0000
208,0;10,0000
207,0;10,0000
206,0;10,0000
205,0;10,0000
204,0;10,0000
203,0;-4,4030
202,0;10,0000
201,0;10,0000
200,0;10,0000
