Created as New Dataset;
cm-1;%T
3763,00;103,91
3762,50;103,91
3762,00;103,90
3761,50;103,87
3761,00;103,81
3760,50;103,79
3760,00;103,82
3759,50;103,86
3759,00;103,87
3758,50;103,83
3758,00;103,79
3757,50;103,79
3757,00;103,84
3756,50;103,89
3756,00;103,92
3755,50;103,92
3755,00;103,92
3754,50;103,92
3754,00;103,89
3753,50;103,77
3753,00;103,64
3752,50;103,61
3752,00;103,67
3751,50;103,70
3751,00;103,66
3750,50;103,56
3750,00;103,53
3749,50;103,60
3749,00;103,68
3748,50;103,73
3748,00;103,74
3747,50;103,77
3747,00;103,82
3746,50;103,87
3746,00;103,88
3745,50;103,89
3745,00;103,95
3744,50;103,92
3744,00;103,80
3743,50;103,71
3743,00;103,63
3742,50;103,57
3742,00;103,54
3741,50;103,53
3741,00;103,53
3740,50;103,51
3740,00;103,49
3739,50;103,45
3739,00;103,42
3738,50;103,40
3738,00;103,39
3737,50;103,40
3737,00;103,42
3736,50;103,45
3736,00;103,50
3735,50;103,56
3735,00;103,61
3734,50;103,61
3734,00;103,57
3733,50;103,51
3733,00;103,44
3732,50;103,41
3732,00;103,39
3731,50;103,38
3731,00;103,38
3730,50;103,39
3730,00;103,41
3729,50;103,42
3729,00;103,43
3728,50;103,42
3728,00;103,41
3727,50;103,40
3727,00;103,38
3726,50;103,38
3726,00;103,39
3725,50;103,39
3725,00;103,36
3724,50;103,30
3724,00;103,21
3723,50;103,12
3723,00;103,09
3722,50;103,12
3722,00;103,18
3721,50;103,19
3721,00;103,18
3720,50;103,18
3720,00;103,19
3719,50;103,22
3719,00;103,23
3718,50;103,22
3718,00;103,18
3717,50;103,13
3717,00;103,10
3716,50;103,10
3716,00;103,13
3715,50;103,17
3715,00;103,20
3714,50;103,21
3714,00;103,19
3713,50;103,10
3713,00;102,98
3712,50;102,91
3712,00;102,92
3711,50;102,95
3711,00;102,95
3710,50;102,93
3710,00;102,88
3709,50;102,83
3709,00;102,76
3708,50;102,69
3708,00;102,64
3707,50;102,60
3707,00;102,58
3706,50;102,58
3706,00;102,58
3705,50;102,59
3705,00;102,61
3704,50;102,62
3704,00;102,62
3703,50;102,61
3703,00;102,59
3702,50;102,56
3702,00;102,53
3701,50;102,48
3701,00;102,42
3700,50;102,36
3700,00;102,32
3699,50;102,27
3699,00;102,22
3698,50;102,16
3698,00;102,11
3697,50;102,06
3697,00;102,01
3696,50;101,96
3696,00;101,93
3695,50;101,92
3695,00;101,90
3694,50;101,88
3694,00;101,87
3693,50;101,83
3693,00;101,78
3692,50;101,71
3692,00;101,64
3691,50;101,60
3691,00;101,56
3690,50;101,53
3690,00;101,47
3689,50;101,41
3689,00;101,39
3688,50;101,37
3688,00;101,31
3687,50;101,23
3687,00;101,16
3686,50;101,11
3686,00;101,07
3685,50;101,03
3685,00;100,96
3684,50;100,86
3684,00;100,75
3683,50;100,64
3683,00;100,57
3682,50;100,54
3682,00;100,53
3681,50;100,50
3681,00;100,44
3680,50;100,35
3680,00;100,25
3679,50;100,16
3679,00;100,08
3678,50;100,02
3678,00;99,97
3677,50;99,90
3677,00;99,81
3676,50;99,69
3676,00;99,59
3675,50;99,54
3675,00;99,46
3674,50;99,37
3674,00;99,30
3673,50;99,27
3673,00;99,26
3672,50;99,23
3672,00;99,13
3671,50;98,98
3671,00;98,81
3670,50;98,68
3670,00;98,60
3669,50;98,53
3669,00;98,47
3668,50;98,41
3668,00;98,35
3667,50;98,28
3667,00;98,18
3666,50;98,08
3666,00;97,97
3665,50;97,89
3665,00;97,82
