Created as New Dataset;
cm-1;%T
3588,00;85,21
3587,50;85,09
3587,00;84,99
3586,50;84,91
3586,00;84,88
3585,50;84,86
3585,00;84,82
3584,50;84,77
3584,00;84,71
3583,50;84,66
3583,00;84,61
3582,50;84,57
3582,00;84,52
3581,50;84,46
3581,00;84,39
3580,50;84,31
3580,00;84,21
3579,50;84,13
3579,00;84,04
3578,50;83,96
3578,00;83,87
3577,50;83,78
3577,00;83,68
3576,50;83,58
3576,00;83,48
3575,50;83,40
3575,00;83,32
3574,50;83,24
3574,00;83,17
3573,50;83,10
3573,00;83,05
3572,50;82,99
3572,00;82,92
3571,50;82,84
3571,00;82,76
3570,50;82,69
3570,00;82,65
3569,50;82,62
3569,00;82,54
3568,50;82,40
3568,00;82,23
3567,50;82,05
3567,00;81,88
3566,50;81,77
3566,00;81,71
3565,50;81,70
3565,00;81,67
3564,50;81,61
3564,00;81,53
3563,50;81,45
3563,00;81,40
3562,50;81,36
3562,00;81,32
3561,50;81,26
3561,00;81,18
3560,50;81,07
3560,00;80,96
3559,50;80,88
3559,00;80,82
3558,50;80,76
3558,00;80,69
3557,50;80,61
3557,00;80,53
3556,50;80,46
3556,00;80,38
3555,50;80,31
3555,00;80,23
3554,50;80,14
3554,00;80,05
3553,50;79,95
3553,00;79,83
3552,50;79,72
3552,00;79,63
3551,50;79,55
3551,00;79,48
3550,50;79,39
3550,00;79,30
3549,50;79,23
3549,00;79,18
3548,50;79,13
3548,00;79,06
3547,50;78,95
3547,00;78,82
3546,50;78,69
3546,00;78,57
3545,50;78,47
3545,00;78,39
3544,50;78,31
3544,00;78,22
3543,50;78,13
3543,00;78,05
3542,50;77,98
3542,00;77,93
3541,50;77,88
3541,00;77,82
3540,50;77,74
3540,00;77,66
3539,50;77,61
3539,00;77,56
3538,50;77,51
3538,00;77,43
3537,50;77,31
3537,00;77,17
3536,50;77,02
3536,00;76,91
3535,50;76,84
3535,00;76,80
3534,50;76,75
3534,00;76,68
3533,50;76,60
3533,00;76,52
3532,50;76,44
3532,00;76,36
3531,50;76,28
3531,00;76,20
3530,50;76,11
3530,00;76,04
3529,50;75,95
3529,00;75,84
3528,50;75,73
3528,00;75,64
3527,50;75,57
3527,00;75,49
3526,50;75,40
3526,00;75,31
3525,50;75,22
3525,00;75,14
3524,50;75,05
3524,00;74,94
3523,50;74,83
3523,00;74,71
3522,50;74,62
3522,00;74,54
3521,50;74,47
3521,00;74,40
3520,50;74,32
3520,00;74,25
3519,50;74,19
3519,00;74,14
3518,50;74,08
3518,00;74,02
3517,50;73,95
3517,00;73,88
3516,50;73,79
3516,00;73,69
3515,50;73,60
3515,00;73,49
3514,50;73,39
3514,00;73,31
3513,50;73,24
3513,00;73,18
3512,50;73,11
3512,00;73,05
3511,50;73,00
3511,00;72,91
3510,50;72,77
3510,00;72,61
3509,50;72,47
3509,00;72,37
3508,50;72,30
3508,00;72,24
3507,50;72,19
3507,00;72,13
3506,50;72,07
3506,00;71,99
3505,50;71,90
3505,00;71,79
3504,50;71,67
3504,00;71,55
3503,50;71,43
3503,00;71,32
3502,50;71,23
3502,00;71,17
3501,50;71,13
3501,00;71,10
3500,50;71,04
3500,00;70,96
3499,50;70,88
3499,00;70,79
3498,50;70,70
3498,00;70,62
3497,50;70,55
3497,00;70,47
3496,50;70,38
3496,00;70,27
3495,50;70,15
3495,00;70,05
3494,50;69,97
3494,00;69,93
3493,50;69,90
3493,00;69,84
3492,50;69,75
3492,00;69,65
3491,50;69,55
3491,00;69,46
3490,50;69,38
3490,00;69,29
3489,50;69,20
3489,00;69,09
3488,50;68,98
3488,00;68,90
3487,50;68,84
3487,00;68,76
3486,50;68,67
3486,00;68,59
3485,50;68,52
3485,00;68,47
3484,50;68,42
3484,00;68,37
3483,50;68,31
3483,00;68,22
3482,50;68,11
3482,00;67,99
3481,50;67,89
3481,00;67,79
3480,50;67,70
3480,00;67,62
3479,50;67,55
3479,00;67,48
3478,50;67,40
3478,00;67,32
3477,50;67,25
3477,00;67,19
3476,50;67,12
3476,00;67,05
3475,50;66,98
3475,00;66,91
3474,50;66,83
3474,00;66,75
3473,50;66,68
3473,00;66,60
3472,50;66,51
3472,00;66,42
3471,50;66,32
3471,00;66,22
3470,50;66,12
3470,00;66,02
3469,50;65,94
3469,00;65,86
3468,50;65,77
3468,00;65,68
3467,50;65,59
3467,00;65,49
3466,50;65,39
3466,00;65,30
3465,50;65,23
3465,00;65,15
3464,50;65,07
3464,00;65,00
3463,50;64,93
3463,00;64,88
3462,50;64,81
3462,00;64,72
3461,50;64,61
3461,00;64,49
3460,50;64,40
3460,00;64,33
3459,50;64,28
3459,00;64,21
3458,50;64,12
3458,00;64,03
3457,50;63,96
3457,00;63,89
3456,50;63,83
3456,00;63,77
3455,50;63,72
