Created as New Dataset;
cm-1;%T
3545,50;93,13
3545,00;93,05
3544,50;92,97
3544,00;92,89
3543,50;92,79
3543,00;92,70
3542,50;92,63
3542,00;92,57
3541,50;92,52
3541,00;92,46
3540,50;92,39
3540,00;92,32
3539,50;92,25
3539,00;92,19
3538,50;92,12
3538,00;92,06
3537,50;91,99
3537,00;91,90
3536,50;91,81
3536,00;91,71
3535,50;91,59
3535,00;91,49
3534,50;91,40
3534,00;91,33
3533,50;91,26
3533,00;91,18
3532,50;91,10
3532,00;91,03
3531,50;90,96
3531,00;90,90
3530,50;90,82
3530,00;90,75
3529,50;90,66
3529,00;90,57
3528,50;90,47
3528,00;90,37
3527,50;90,28
3527,00;90,19
3526,50;90,12
3526,00;90,04
3525,50;89,95
3525,00;89,85
3524,50;89,74
3524,00;89,62
3523,50;89,49
3523,00;89,37
3522,50;89,28
3522,00;89,23
3521,50;89,17
3521,00;89,11
3520,50;89,02
3520,00;88,94
3519,50;88,86
3519,00;88,79
3518,50;88,72
3518,00;88,63
3517,50;88,53
3517,00;88,42
3516,50;88,31
3516,00;88,20
3515,50;88,10
3515,00;87,99
3514,50;87,90
3514,00;87,83
3513,50;87,76
3513,00;87,68
3512,50;87,60
3512,00;87,53
3511,50;87,47
3511,00;87,40
3510,50;87,30
3510,00;87,16
3509,50;87,02
3509,00;86,89
3508,50;86,80
3508,00;86,72
3507,50;86,63
3507,00;86,52
3506,50;86,39
3506,00;86,25
3505,50;86,13
3505,00;86,04
3504,50;85,96
3504,00;85,88
3503,50;85,78
3503,00;85,65
3502,50;85,54
3502,00;85,45
3501,50;85,38
3501,00;85,30
3500,50;85,22
3500,00;85,11
3499,50;85,00
3499,00;84,89
3498,50;84,78
3498,00;84,68
3497,50;84,59
3497,00;84,51
3496,50;84,43
3496,00;84,34
3495,50;84,23
3495,00;84,12
3494,50;84,01
3494,00;83,92
3493,50;83,83
3493,00;83,74
3492,50;83,64
3492,00;83,55
3491,50;83,47
3491,00;83,39
3490,50;83,30
3490,00;83,21
3489,50;83,10
3489,00;82,96
3488,50;82,81
3488,00;82,67
3487,50;82,56
3487,00;82,46
3486,50;82,36
3486,00;82,25
3485,50;82,16
3485,00;82,10
3484,50;82,07
3484,00;82,04
3483,50;82,00
3483,00;81,91
3482,50;81,79
3482,00;81,63
3481,50;81,46
3481,00;81,30
3480,50;81,17
3480,00;81,06
3479,50;80,97
3479,00;80,88
3478,50;80,80
3478,00;80,72
3477,50;80,64
3477,00;80,56
3476,50;80,47
3476,00;80,37
3475,50;80,26
3475,00;80,14
3474,50;80,03
3474,00;79,93
3473,50;79,85
3473,00;79,78
3472,50;79,71
3472,00;79,61
3471,50;79,49
3471,00;79,35
3470,50;79,20
3470,00;79,06
3469,50;78,93
3469,00;78,82
3468,50;78,74
3468,00;78,67
3467,50;78,57
3467,00;78,46
3466,50;78,33
3466,00;78,21
3465,50;78,11
3465,00;78,03
3464,50;77,96
3464,00;77,89
3463,50;77,80
3463,00;77,71
