Created as New Dataset;
cm-1;%T
3739,00;103,06
3738,50;103,07
3738,00;103,05
3737,50;103,00
3737,00;102,96
3736,50;102,96
3736,00;103,01
3735,50;103,08
3735,00;103,11
3734,50;103,09
3734,00;103,01
3733,50;102,91
3733,00;102,82
3732,50;102,80
3732,00;102,83
3731,50;102,86
3731,00;102,88
3730,50;102,88
3730,00;102,88
3729,50;102,90
3729,00;102,92
3728,50;102,94
3728,00;102,95
3727,50;102,95
3727,00;102,93
3726,50;102,91
3726,00;102,90
3725,50;102,88
3725,00;102,85
3724,50;102,81
3724,00;102,76
3723,50;102,71
3723,00;102,69
3722,50;102,71
3722,00;102,74
3721,50;102,75
3721,00;102,74
3720,50;102,74
3720,00;102,75
3719,50;102,77
3719,00;102,79
3718,50;102,78
3718,00;102,76
3717,50;102,73
3717,00;102,71
3716,50;102,70
3716,00;102,69
3715,50;102,68
3715,00;102,68
3714,50;102,70
3714,00;102,70
3713,50;102,65
3713,00;102,56
3712,50;102,49
3712,00;102,50
3711,50;102,53
3711,00;102,53
3710,50;102,49
3710,00;102,43
3709,50;102,37
3709,00;102,29
3708,50;102,24
3708,00;102,20
3707,50;102,19
3707,00;102,19
3706,50;102,19
3706,00;102,18
3705,50;102,18
3705,00;102,18
3704,50;102,20
3704,00;102,21
3703,50;102,19
3703,00;102,15
3702,50;102,12
3702,00;102,11
3701,50;102,09
3701,00;102,06
3700,50;102,01
3700,00;101,94
3699,50;101,87
3699,00;101,80
3698,50;101,74
3698,00;101,70
3697,50;101,66
3697,00;101,62
3696,50;101,58
3696,00;101,55
3695,50;101,53
3695,00;101,51
3694,50;101,49
3694,00;101,46
3693,50;101,43
3693,00;101,40
3692,50;101,36
3692,00;101,32
3691,50;101,30
3691,00;101,29
3690,50;101,27
3690,00;101,22
3689,50;101,13
3689,00;101,03
3688,50;100,95
3688,00;100,88
3687,50;100,84
3687,00;100,80
3686,50;100,78
3686,00;100,76
3685,50;100,73
3685,00;100,67
3684,50;100,60
3684,00;100,51
3683,50;100,44
3683,00;100,38
3682,50;100,34
3682,00;100,32
3681,50;100,29
3681,00;100,24
3680,50;100,17
3680,00;100,08
3679,50;100,00
3679,00;99,93
3678,50;99,89
3678,00;99,86
3677,50;99,81
3677,00;99,71
3676,50;99,54
3676,00;99,36
3675,50;99,30
3675,00;99,29
3674,50;99,25
3674,00;99,19
3673,50;99,13
3673,00;99,09
3672,50;99,05
3672,00;98,98
3671,50;98,86
3671,00;98,74
3670,50;98,66
3670,00;98,61
3669,50;98,55
3669,00;98,45
3668,50;98,34
3668,00;98,21
3667,50;98,09
3667,00;97,97
3666,50;97,86
3666,00;97,76
3665,50;97,69
3665,00;97,63
3664,50;97,58
3664,00;97,53
3663,50;97,47
3663,00;97,39
3662,50;97,30
3662,00;97,19
3661,50;97,07
3661,00;96,93
3660,50;96,80
3660,00;96,70
3659,50;96,62
3659,00;96,58
3658,50;96,53
3658,00;96,44
3657,50;96,29
3657,00;96,09
3656,50;95,91
3656,00;95,79
3655,50;95,71
3655,00;95,64
3654,50;95,55
3654,00;95,47
3653,50;95,39
3653,00;95,33
3652,50;95,27
3652,00;95,19
3651,50;95,08
3651,00;94,93
3650,50;94,75
3650,00;94,56
3649,50;94,43
3649,00;94,33
3648,50;94,24
3648,00;94,12
3647,50;94,02
3647,00;93,93
3646,50;93,85
3646,00;93,78
3645,50;93,72
3645,00;93,64
3644,50;93,56
3644,00;93,45
3643,50;93,29
3643,00;93,11
3642,50;92,95
3642,00;92,84
3641,50;92,79
3641,00;92,76
3640,50;92,73
3640,00;92,67
3639,50;92,58
3639,00;92,45
3638,50;92,30
3638,00;92,16
3637,50;92,04
3637,00;91,93
3636,50;91,83
3636,00;91,76
3635,50;91,68
3635,00;91,56
3634,50;91,40
3634,00;91,23
3633,50;91,12
3633,00;91,06
3632,50;91,04
3632,00;91,05
3631,50;91,06
3631,00;91,03
3630,50;90,93
3630,00;90,71
3629,50;90,44
3629,00;90,21
3628,50;90,07
3628,00;90,01
3627,50;89,96
3627,00;89,90
3626,50;89,79
3626,00;89,65
3625,50;89,53
3625,00;89,45
3624,50;89,39
3624,00;89,35
3623,50;89,30
3623,00;89,23
3622,50;89,14
3622,00;89,06
3621,50;88,99
3621,00;88,92
3620,50;88,83
3620,00;88,72
3619,50;88,59
3619,00;88,45
3618,50;88,30
3618,00;88,15
3617,50;88,03
3617,00;87,95
3616,50;87,91
3616,00;87,85
3615,50;87,77
3615,00;87,67
3614,50;87,56
3614,00;87,44
3613,50;87,30
3613,00;87,15
3612,50;87,04
3612,00;86,99
3611,50;86,99
3611,00;86,97
3610,50;86,88
3610,00;86,71
3609,50;86,54
3609,00;86,44
3608,50;86,37
3608,00;86,27
3607,50;86,14
3607,00;86,01
3606,50;85,91
3606,00;85,85
3605,50;85,80
3605,00;85,75
3604,50;85,68
3604,00;85,60
3603,50;85,51
3603,00;85,42
3602,50;85,31
3602,00;85,18
3601,50;85,04
3601,00;84,92
3600,50;84,83
3600,00;84,75
3599,50;84,68
3599,00;84,62
3598,50;84,57
3598,00;84,53
3597,50;84,48
3597,00;84,38
3596,50;84,22
3596,00;84,04
3595,50;83,92
3595,00;83,86
3594,50;83,82
3594,00;83,74
3593,50;83,63
3593,00;83,49
3592,50;83,36
3592,00;83,25
3591,50;83,17
3591,00;83,12
3590,50;83,08
3590,00;83,00
3589,50;82,86
3589,00;82,71
3588,50;82,57
3588,00;82,46
3587,50;82,33
3587,00;82,20
3586,50;82,08
3586,00;82,01
3585,50;81,96
3585,00;81,91
3584,50;81,84
3584,00;81,77
3583,50;81,72
3583,00;81,67
3582,50;81,61
3582,00;81,54
3581,50;81,42
3581,00;81,29
3580,50;81,15
3580,00;81,05
3579,50;80,97
3579,00;80,89
3578,50;80,79
3578,00;80,67
3577,50;80,54
3577,00;80,42
3576,50;80,33
3576,00;80,27
3575,50;80,21
3575,00;80,14
3574,50;80,04
3574,00;79,93
3573,50;79,82
3573,00;79,73
3572,50;79,66
3572,00;79,58
3571,50;79,47
3571,00;79,37
3570,50;79,29
3570,00;79,25
3569,50;79,21
3569,00;79,14
3568,50;79,01
3568,00;78,85
3567,50;78,69
3567,00;78,54
3566,50;78,42
3566,00;78,34
3565,50;78,28
3565,00;78,22
3564,50;78,15
3564,00;78,06
3563,50;77,96
3563,00;77,86
3562,50;77,77
3562,00;77,67
3561,50;77,57
3561,00;77,46
3560,50;77,35
3560,00;77,24
3559,50;77,15
3559,00;77,07
3558,50;76,98
3558,00;76,88
3557,50;76,79
3557,00;76,70
3556,50;76,61
3556,00;76,51
3555,50;76,41
3555,00;76,34
3554,50;76,28
3554,00;76,23
3553,50;76,15
3553,00;76,02
3552,50;75,85
3552,00;75,69
3551,50;75,55
3551,00;75,45
3550,50;75,38
3550,00;75,32
3549,50;75,29
3549,00;75,24
3548,50;75,15
3548,00;74,98
3547,50;74,78
3547,00;74,60
3546,50;74,45
3546,00;74,35
3545,50;74,28
3545,00;74,22
3544,50;74,15
3544,00;74,06
3543,50;73,97
3543,00;73,87
3542,50;73,78
3542,00;73,71
3541,50;73,65
3541,00;73,58
3540,50;73,49
3540,00;73,38
3539,50;73,27
3539,00;73,19
3538,50;73,11
3538,00;73,02
3537,50;72,91
3537,00;72,78
3536,50;72,65
3536,00;72,55
3535,50;72,48
3535,00;72,41
3534,50;72,34
3534,00;72,26
3533,50;72,18
3533,00;72,08
3532,50;71,97
3532,00;71,86
3531,50;71,77
3531,00;71,69
3530,50;71,60
3530,00;71,49
3529,50;71,37
3529,00;71,27
3528,50;71,17
3528,00;71,07
3527,50;70,97
3527,00;70,85
3526,50;70,73
3526,00;70,63
3525,50;70,55
3525,00;70,47
3524,50;70,36
