Created as New Dataset;
cm-1;%T
3672,50;99,28
3672,00;99,22
3671,50;99,13
3671,00;99,02
3670,50;98,89
3670,00;98,75
3669,50;98,62
3669,00;98,51
3668,50;98,42
3668,00;98,34
3667,50;98,25
3667,00;98,15
3666,50;98,04
3666,00;97,95
3665,50;97,87
3665,00;97,81
3664,50;97,75
3664,00;97,67
3663,50;97,57
3663,00;97,48
3662,50;97,41
3662,00;97,34
3661,50;97,26
3661,00;97,15
3660,50;97,04
3660,00;96,94
3659,50;96,86
3659,00;96,78
3658,50;96,70
3658,00;96,58
3657,50;96,42
3657,00;96,25
3656,50;96,13
3656,00;96,07
3655,50;96,04
3655,00;96,01
3654,50;95,97
3654,00;95,92
3653,50;95,86
3653,00;95,78
3652,50;95,67
3652,00;95,57
3651,50;95,49
3651,00;95,40
3650,50;95,24
3650,00;95,04
3649,50;94,86
3649,00;94,75
3648,50;94,68
3648,00;94,62
3647,50;94,55
3647,00;94,48
3646,50;94,42
3646,00;94,37
3645,50;94,32
3645,00;94,26
3644,50;94,19
3644,00;94,08
3643,50;93,95
3643,00;93,82
3642,50;93,70
3642,00;93,63
3641,50;93,61
3641,00;93,61
3640,50;93,58
3640,00;93,51
3639,50;93,41
3639,00;93,29
3638,50;93,18
3638,00;93,08
3637,50;93,01
3637,00;92,97
3636,50;92,95
3636,00;92,93
3635,50;92,88
3635,00;92,76
3634,50;92,59
3634,00;92,42
3633,50;92,30
3633,00;92,22
3632,50;92,19
3632,00;92,19
3631,50;92,19
3631,00;92,18
3630,50;92,11
3630,00;91,97
3629,50;91,78
3629,00;91,60
3628,50;91,46
3628,00;91,38
3627,50;91,34
3627,00;91,30
3626,50;91,23
3626,00;91,14
3625,50;91,04
3625,00;90,96
3624,50;90,90
3624,00;90,87
3623,50;90,86
3623,00;90,84
3622,50;90,81
3622,00;90,78
3621,50;90,75
3621,00;90,70
3620,50;90,61
3620,00;90,47
3619,50;90,34
3619,00;90,22
3618,50;90,13
3618,00;90,07
3617,50;90,02
3617,00;89,97
3616,50;89,91
3616,00;89,80
3615,50;89,68
3615,00;89,57
3614,50;89,48
3614,00;89,42
3613,50;89,36
3613,00;89,29
3612,50;89,22
3612,00;89,18
3611,50;89,18
3611,00;89,16
3610,50;89,07
3610,00;88,92
3609,50;88,77
3609,00;88,69
3608,50;88,66
3608,00;88,62
3607,50;88,56
3607,00;88,46
3606,50;88,35
3606,00;88,26
3605,50;88,18
3605,00;88,14
3604,50;88,11
3604,00;88,09
3603,50;88,07
3603,00;88,02
3602,50;87,95
3602,00;87,86
3601,50;87,77
3601,00;87,69
3600,50;87,62
3600,00;87,55
3599,50;87,48
3599,00;87,40
3598,50;87,33
3598,00;87,26
3597,50;87,21
3597,00;87,13
3596,50;87,03
3596,00;86,92
3595,50;86,84
3595,00;86,79
3594,50;86,72
3594,00;86,62
3593,50;86,49
3593,00;86,37
3592,50;86,26
