Created as New Dataset;
cm-1;%T
3225,50;82,31
3225,00;82,37
3224,50;82,43
3224,00;82,47
3223,50;82,49
3223,00;82,48
3222,50;82,48
3222,00;82,51
3221,50;82,56
3221,00;82,61
3220,50;82,64
3220,00;82,66
3219,50;82,69
3219,00;82,74
3218,50;82,79
3218,00;82,82
3217,50;82,87
3217,00;82,92
3216,50;82,96
3216,00;83,00
3215,50;83,03
3215,00;83,07
3214,50;83,11
3214,00;83,15
3213,50;83,18
3213,00;83,20
3212,50;83,23
3212,00;83,28
3211,50;83,34
3211,00;83,40
3210,50;83,44
3210,00;83,49
3209,50;83,54
3209,00;83,60
3208,50;83,63
3208,00;83,63
3207,50;83,64
3207,00;83,67
3206,50;83,75
3206,00;83,85
3205,50;83,93
3205,00;83,98
3204,50;84,01
3204,00;84,04
3203,50;84,06
3203,00;84,09
3202,50;84,14
3202,00;84,19
3201,50;84,23
3201,00;84,27
3200,50;84,33
3200,00;84,38
3199,50;84,43
3199,00;84,46
3198,50;84,48
3198,00;84,51
3197,50;84,55
3197,00;84,59
3196,50;84,65
3196,00;84,71
3195,50;84,77
3195,00;84,83
3194,50;84,88
3194,00;84,91
3193,50;84,94
3193,00;84,96
3192,50;85,00
3192,00;85,08
3191,50;85,18
3191,00;85,27
3190,50;85,32
3190,00;85,34
3189,50;85,34
3189,00;85,37
3188,50;85,42
3188,00;85,48
3187,50;85,51
3187,00;85,53
3186,50;85,56
3186,00;85,60
3185,50;85,66
3185,00;85,73
3184,50;85,80
3184,00;85,88
3183,50;85,93
3183,00;85,98
3182,50;86,03
3182,00;86,09
3181,50;86,12
3181,00;86,14
3180,50;86,16
3180,00;86,21
3179,50;86,27
3179,00;86,34
3178,50;86,41
3178,00;86,47
3177,50;86,52
3177,00;86,57
3176,50;86,63
3176,00;86,69
3175,50;86,71
3175,00;86,73
3174,50;86,75
3174,00;86,79
3173,50;86,84
3173,00;86,90
3172,50;86,95
3172,00;87,01
3171,50;87,06
3171,00;87,11
3170,50;87,16
3170,00;87,20
3169,50;87,24
3169,00;87,28
3168,50;87,33
3168,00;87,37
3167,50;87,42
3167,00;87,48
3166,50;87,56
3166,00;87,65
3165,50;87,71
3165,00;87,75
3164,50;87,78
3164,00;87,82
3163,50;87,85
3163,00;87,89
3162,50;87,95
3162,00;88,01
3161,50;88,07
3161,00;88,12
3160,50;88,19
3160,00;88,26
3159,50;88,29
3159,00;88,32
3158,50;88,37
3158,00;88,43
3157,50;88,49
3157,00;88,53
3156,50;88,55
3156,00;88,56
3155,50;88,58
3155,00;88,62
3154,50;88,68
3154,00;88,74
3153,50;88,80
3153,00;88,86
3152,50;88,93
3152,00;89,00
3151,50;89,08
3151,00;89,13
3150,50;89,16
3150,00;89,17
3149,50;89,20
3149,00;89,26
3148,50;89,32
3148,00;89,37
3147,50;89,42
3147,00;89,46
3146,50;89,51
3146,00;89,54
3145,50;89,56
3145,00;89,60
3144,50;89,65
3144,00;89,71
3143,50;89,75
3143,00;89,80
3142,50;89,86
3142,00;89,90
3141,50;89,93
3141,00;89,94
3140,50;89,97
3140,00;90,02
3139,50;90,06
3139,00;90,12
3138,50;90,18
3138,00;90,23
3137,50;90,27
3137,00;90,28
3136,50;90,32
3136,00;90,36
3135,50;90,42
3135,00;90,46
3134,50;90,51
3134,00;90,56
3133,50;90,61
3133,00;90,66
3132,50;90,72
3132,00;90,77
3131,50;90,82
3131,00;90,88
3130,50;90,94
3130,00;90,99
3129,50;91,03
3129,00;91,06
3128,50;91,08
3128,00;91,10
3127,50;91,14
3127,00;91,19
3126,50;91,24
3126,00;91,29
3125,50;91,32
3125,00;91,34
3124,50;91,36
3124,00;91,39
3123,50;91,44
3123,00;91,49
3122,50;91,54
3122,00;91,59
3121,50;91,64
3121,00;91,68
3120,50;91,71
3120,00;91,72
3119,50;91,73
3119,00;91,74
3118,50;91,79
3118,00;91,85
3117,50;91,90
3117,00;91,93
3116,50;91,96
3116,00;92,01
3115,50;92,05
3115,00;92,10
3114,50;92,16
3114,00;92,22
3113,50;92,27
3113,00;92,31
3112,50;92,35
3112,00;92,36
3111,50;92,35
3111,00;92,34
3110,50;92,35
3110,00;92,38
3109,50;92,44
3109,00;92,53
3108,50;92,60
3108,00;92,65
3107,50;92,68
3107,00;92,70
3106,50;92,73
3106,00;92,76
3105,50;92,81
3105,00;92,87
3104,50;92,92
3104,00;92,95
3103,50;92,95
3103,00;92,96
3102,50;92,96
3102,00;92,97
3101,50;92,99
3101,00;93,03
3100,50;93,08
3100,00;93,13
3099,50;93,16
3099,00;93,18
3098,50;93,23
3098,00;93,28
3097,50;93,32
3097,00;93,34
3096,50;93,35
3096,00;93,38
3095,50;93,41
3095,00;93,46
3094,50;93,51
3094,00;93,56
3093,50;93,59
3093,00;93,60
3092,50;93,61
3092,00;93,61
3091,50;93,64
3091,00;93,69
3090,50;93,74
3090,00;93,79
3089,50;93,82
3089,00;93,86
3088,50;93,90
3088,00;93,93
3087,50;93,95
3087,00;93,97
3086,50;94,01
3086,00;94,05
3085,50;94,09
3085,00;94,13
3084,50;94,17
3084,00;94,19
3083,50;94,21
3083,00;94,21
3082,50;94,22
3082,00;94,25
3081,50;94,28
3081,00;94,31
3080,50;94,34
3080,00;94,37
3079,50;94,41
3079,00;94,46
3078,50;94,51
3078,00;94,56
3077,50;94,59
3077,00;94,59
3076,50;94,60
3076,00;94,62
3075,50;94,63
3075,00;94,66
3074,50;94,71
3074,00;94,78
3073,50;94,81
3073,00;94,82
3072,50;94,81
3072,00;94,81
3071,50;94,82
3071,00;94,83
3070,50;94,85
3070,00;94,88
3069,50;94,89
3069,00;94,90
3068,50;94,90
3068,00;94,93
3067,50;94,98
3067,00;95,05
3066,50;95,11
3066,00;95,16
3065,50;95,19
3065,00;95,21
3064,50;95,23
3064,00;95,25
3063,50;95,26
3063,00;95,26
3062,50;95,28
3062,00;95,30
3061,50;95,33
3061,00;95,35
3060,50;95,37
3060,00;95,38
3059,50;95,40
3059,00;95,42
3058,50;95,45
3058,00;95,49
3057,50;95,52
3057,00;95,55
3056,50;95,57
3056,00;95,59
3055,50;95,60
3055,00;95,62
3054,50;95,67
3054,00;95,72
3053,50;95,74
3053,00;95,72
3052,50;95,70
3052,00;95,71
3051,50;95,76
3051,00;95,82
3050,50;95,89
3050,00;95,94
3049,50;95,94
3049,00;95,92
3048,50;95,91
3048,00;95,92
3047,50;95,96
3047,00;96,01
3046,50;96,05
3046,00;96,08
3045,50;96,09
3045,00;96,09
3044,50;96,08
3044,00;96,07
3043,50;96,08
3043,00;96,11
3042,50;96,16
3042,00;96,19
3041,50;96,20
3041,00;96,21
3040,50;96,22
3040,00;96,23
3039,50;96,26
3039,00;96,29
3038,50;96,32
3038,00;96,34
3037,50;96,34
3037,00;96,32
3036,50;96,31
3036,00;96,32
3035,50;96,34
3035,00;96,36
3034,50;96,39
3034,00;96,41
3033,50;96,43
3033,00;96,44
3032,50;96,45
3032,00;96,47
3031,50;96,50
3031,00;96,53
3030,50;96,57
3030,00;96,60
3029,50;96,59
3029,00;96,58
3028,50;96,59
3028,00;96,61
3027,50;96,63
3027,00;96,64
3026,50;96,67
3026,00;96,70
3025,50;96,71
3025,00;96,71
3024,50;96,72
3024,00;96,75
3023,50;96,79
3023,00;96,84
3022,50;96,89
3022,00;96,91
3021,50;96,92
3021,00;96,91
3020,50;96,91
3020,00;96,91
3019,50;96,89
3019,00;96,88
3018,50;96,88
3018,00;96,90
3017,50;96,93
3017,00;96,96
3016,50;96,99
3016,00;97,00
3015,50;97,02
3015,00;97,04
3014,50;97,04
3014,00;97,05
3013,50;97,06
3013,00;97,09
3012,50;97,14
3012,00;97,18
3011,50;97,21
3011,00;97,22
3010,50;97,24
3010,00;97,28
3009,50;97,30
3009,00;97,31
3008,50;97,32
3008,00;97,32
3007,50;97,32
3007,00;97,31
3006,50;97,32
3006,00;97,34
3005,50;97,36
3005,00;97,40
3004,50;97,45
3004,00;97,50
3003,50;97,50
3003,00;97,49
3002,50;97,48
3002,00;97,48
3001,50;97,47
3001,00;97,46
3000,50;97,47
3000,00;97,48
2999,50;97,51
2999,00;97,55
2998,50;97,59
2998,00;97,62
2997,50;97,62
2997,00;97,63
2996,50;97,63
2996,00;97,63
2995,50;97,62
2995,00;97,62
2994,50;97,65
2994,00;97,68
2993,50;97,73
2993,00;97,76
2992,50;97,78
2992,00;97,78
2991,50;97,79
2991,00;97,80
2990,50;97,81
2990,00;97,81
2989,50;97,80
2989,00;97,78
2988,50;97,77
2988,00;97,79
2987,50;97,80
2987,00;97,80
2986,50;97,81
2986,00;97,83
2985,50;97,85
2985,00;97,87
2984,50;97,89
2984,00;97,91
2983,50;97,91
2983,00;97,92
2982,50;97,94
2982,00;97,97
2981,50;97,99
2981,00;98,01
2980,50;98,04
2980,00;98,06
2979,50;98,06
2979,00;98,05
2978,50;98,06
2978,00;98,06
2977,50;98,05
2977,00;98,03
2976,50;98,01
2976,00;98,00
2975,50;98,02
2975,00;98,04
2974,50;98,05
2974,00;98,05
2973,50;98,04
2973,00;98,04
2972,50;98,04
2972,00;98,02
2971,50;97,98
2971,00;97,95
2970,50;97,94
2970,00;97,95
2969,50;97,98
2969,00;98,01
2968,50;98,04
2968,00;98,07
2967,50;98,10
2967,00;98,11
2966,50;98,12
2966,00;98,12
2965,50;98,13
2965,00;98,14
2964,50;98,13
2964,00;98,11
2963,50;98,10
2963,00;98,10
2962,50;98,12
2962,00;98,14
2961,50;98,13
2961,00;98,11
2960,50;98,11
2960,00;98,12
2959,50;98,14
2959,00;98,15
2958,50;98,16
2958,00;98,17
2957,50;98,17
2957,00;98,17
2956,50;98,19
2956,00;98,21
2955,50;98,23
2955,00;98,23
2954,50;98,21
2954,00;98,20
2953,50;98,22
2953,00;98,25
2952,50;98,30
2952,00;98,33
2951,50;98,34
2951,00;98,34
2950,50;98,33
2950,00;98,32
2949,50;98,32
2949,00;98,33
2948,50;98,35
2948,00;98,37
2947,50;98,39
2947,00;98,41
2946,50;98,42
2946,00;98,41
2945,50;98,39
2945,00;98,38
2944,50;98,39
2944,00;98,41
2943,50;98,43
2943,00;98,44
2942,50;98,43
2942,00;98,42
2941,50;98,40
2941,00;98,39
2940,50;98,40
2940,00;98,43
2939,50;98,44
2939,00;98,45
2938,50;98,47
2938,00;98,50
2937,50;98,50
2937,00;98,47
2936,50;98,43
2936,00;98,40
2935,50;98,37
2935,00;98,37
2934,50;98,36
2934,00;98,36
2933,50;98,35
2933,00;98,33
2932,50;98,32
2932,00;98,32
2931,50;98,32
2931,00;98,35
2930,50;98,36
2930,00;98,33
2929,50;98,29
2929,00;98,25
2928,50;98,23
2928,00;98,25
2927,50;98,30
2927,00;98,34
2926,50;98,36
2926,00;98,34
2925,50;98,32
2925,00;98,30
2924,50;98,29
2924,00;98,30
2923,50;98,31
2923,00;98,32
2922,50;98,35
2922,00;98,38
2921,50;98,43
2921,00;98,46
2920,50;98,49
2920,00;98,50
2919,50;98,50
2919,00;98,48
2918,50;98,48
2918,00;98,51
2917,50;98,55
2917,00;98,59
2916,50;98,61
2916,00;98,61
2915,50;98,61
2915,00;98,62
2914,50;98,68
2914,00;98,74
2913,50;98,78
2913,00;98,80
2912,50;98,81
2912,00;98,81
2911,50;98,81
2911,00;98,82
2910,50;98,85
2910,00;98,88
2909,50;98,92
2909,00;98,96
2908,50;99,00
2908,00;99,03
2907,50;99,05
2907,00;99,06
2906,50;99,05
2906,00;99,04
2905,50;99,05
2905,00;99,06
2904,50;99,07
2904,00;99,08
2903,50;99,10
2903,00;99,11
2902,50;99,12
2902,00;99,13
2901,50;99,14
2901,00;99,15
2900,50;99,16
2900,00;99,18
2899,50;99,21
2899,00;99,22
2898,50;99,22
2898,00;99,22
2897,50;99,22
2897,00;99,23
2896,50;99,25
2896,00;99,29
2895,50;99,31
2895,00;99,31
2894,50;99,31
2894,00;99,32
2893,50;99,33
2893,00;99,34
2892,50;99,34
2892,00;99,34
2891,50;99,35
2891,00;99,37
2890,50;99,39
2890,00;99,41
2889,50;99,42
2889,00;99,43
2888,50;99,44
2888,00;99,44
2887,50;99,45
2887,00;99,46
2886,50;99,48
2886,00;99,48
2885,50;99,48
2885,00;99,48
2884,50;99,47
2884,00;99,46
2883,50;99,46
2883,00;99,49
2882,50;99,51
2882,00;99,52
2881,50;99,53
2881,00;99,54
2880,50;99,55
2880,00;99,57
2879,50;99,58
2879,00;99,57
2878,50;99,55
2878,00;99,53
2877,50;99,51
2877,00;99,51
2876,50;99,53
2876,00;99,56
2875,50;99,58
2875,00;99,58
2874,50;99,57
2874,00;99,56
2873,50;99,57
2873,00;99,57
2872,50;99,58
2872,00;99,58
2871,50;99,57
2871,00;99,57
2870,50;99,59
2870,00;99,61
2869,50;99,61
2869,00;99,59
2868,50;99,58
2868,00;99,58
2867,50;99,58
2867,00;99,57
2866,50;99,56
2866,00;99,55
2865,50;99,54
2865,00;99,54
2864,50;99,55
2864,00;99,56
2863,50;99,59
2863,00;99,62
2862,50;99,63
2862,00;99,62
2861,50;99,59
2861,00;99,57
2860,50;99,54
2860,00;99,53
2859,50;99,52
2859,00;99,52
2858,50;99,50
2858,00;99,49
2857,50;99,51
2857,00;99,54
2856,50;99,56
2856,00;99,58
2855,50;99,58
2855,00;99,57
2854,50;99,55
2854,00;99,54
2853,50;99,54
2853,00;99,54
2852,50;99,55
2852,00;99,56
2851,50;99,56
2851,00;99,54
2850,50;99,54
2850,00;99,56
2849,50;99,60
2849,00;99,64
2848,50;99,69
2848,00;99,75
2847,50;99,78
2847,00;99,79
2846,50;99,78
2846,00;99,77
2845,50;99,78
2845,00;99,80
2844,50;99,81
2844,00;99,81
2843,50;99,81
2843,00;99,84
2842,50;99,88
2842,00;99,91
2841,50;99,93
2841,00;99,92
2840,50;99,90
2840,00;99,88
2839,50;99,91
2839,00;99,96
2838,50;100,01
2838,00;100,04
2837,50;100,04
2837,00;100,03
2836,50;100,01
2836,00;100,00
2835,50;100,01
2835,00;100,02
2834,50;100,02
2834,00;100,02
2833,50;100,02
2833,00;100,04
2832,50;100,07
2832,00;100,11
2831,50;100,14
2831,00;100,15
2830,50;100,15
2830,00;100,15
2829,50;100,15
2829,00;100,16
2828,50;100,16
2828,00;100,17
2827,50;100,17
2827,00;100,16
2826,50;100,14
2826,00;100,12
2825,50;100,11
2825,00;100,11
2824,50;100,13
2824,00;100,15
2823,50;100,18
2823,00;100,20
2822,50;100,20
2822,00;100,20
2821,50;100,22
2821,00;100,23
2820,50;100,24
2820,00;100,22
2819,50;100,21
2819,00;100,20
2818,50;100,20
2818,00;100,21
2817,50;100,24
2817,00;100,26
2816,50;100,24
2816,00;100,22
2815,50;100,21
2815,00;100,23
2814,50;100,24
2814,00;100,26
2813,50;100,27
2813,00;100,27
2812,50;100,26
2812,00;100,25
2811,50;100,23
2811,00;100,22
2810,50;100,21
2810,00;100,21
2809,50;100,23
2809,00;100,24
2808,50;100,26
2808,00;100,27
2807,50;100,28
2807,00;100,29
2806,50;100,29
2806,00;100,29
2805,50;100,28
2805,00;100,27
2804,50;100,27
2804,00;100,28
2803,50;100,29
2803,00;100,28
2802,50;100,25
2802,00;100,24
2801,50;100,25
2801,00;100,27
2800,50;100,29
2800,00;100,30
2799,50;100,30
2799,00;100,31
2798,50;100,32
2798,00;100,31
2797,50;100,31
2797,00;100,31
2796,50;100,30
2796,00;100,30
2795,50;100,32
2795,00;100,35
2794,50;100,37
2794,00;100,37
2793,50;100,37
2793,00;100,38
2792,50;100,37
2792,00;100,37
2791,50;100,36
2791,00;100,37
2790,50;100,37
2790,00;100,39
2789,50;100,40
2789,00;100,40
2788,50;100,38
2788,00;100,37
2787,50;100,36
2787,00;100,35
2786,50;100,35
2786,00;100,36
2785,50;100,38
2785,00;100,39
2784,50;100,40
2784,00;100,40
2783,50;100,41
2783,00;100,41
2782,50;100,41
2782,00;100,42
2781,50;100,42
2781,00;100,43
2780,50;100,44
2780,00;100,45
2779,50;100,46
2779,00;100,44
2778,50;100,42
2778,00;100,40
2777,50;100,42
2777,00;100,43
2776,50;100,43
2776,00;100,41
2775,50;100,40
2775,00;100,41
2774,50;100,43
2774,00;100,45
2773,50;100,47
2773,00;100,49
2772,50;100,49
2772,00;100,48
2771,50;100,48
2771,00;100,48
2770,50;100,47
2770,00;100,45
2769,50;100,44
2769,00;100,44
2768,50;100,45
2768,00;100,47
2767,50;100,49
2767,00;100,51
2766,50;100,51
2766,00;100,50
2765,50;100,50
2765,00;100,50
2764,50;100,49
2764,00;100,48
2763,50;100,47
2763,00;100,46
2762,50;100,45
2762,00;100,45
2761,50;100,47
2761,00;100,48
2760,50;100,50
2760,00;100,51
2759,50;100,50
2759,00;100,47
2758,50;100,45
2758,00;100,44
2757,50;100,46
2757,00;100,48
2756,50;100,49
2756,00;100,50
2755,50;100,50
2755,00;100,51
2754,50;100,52
2754,00;100,54
2753,50;100,56
2753,00;100,58
2752,50;100,57
2752,00;100,54
2751,50;100,53
2751,00;100,53
2750,50;100,53
2750,00;100,53
2749,50;100,54
2749,00;100,55
2748,50;100,54
2748,00;100,52
2747,50;100,50
2747,00;100,48
2746,50;100,48
2746,00;100,50
2745,50;100,53
2745,00;100,55
2744,50;100,56
2744,00;100,57
2743,50;100,59
2743,00;100,59
2742,50;100,57
2742,00;100,55
2741,50;100,55
2741,00;100,56
2740,50;100,58
2740,00;100,61
2739,50;100,62
2739,00;100,60
2738,50;100,57
2738,00;100,55
2737,50;100,54
2737,00;100,53
2736,50;100,53
2736,00;100,56
2735,50;100,58
2735,00;100,59
2734,50;100,57
2734,00;100,54
2733,50;100,53
2733,00;100,54
2732,50;100,56
2732,00;100,58
2731,50;100,60
2731,00;100,61
2730,50;100,61
2730,00;100,61
2729,50;100,61
2729,00;100,63
2728,50;100,63
2728,00;100,63
2727,50;100,62
2727,00;100,62
2726,50;100,60
2726,00;100,59
2725,50;100,60
2725,00;100,61
2724,50;100,61
2724,00;100,60
2723,50;100,61
2723,00;100,62
2722,50;100,62
2722,00;100,63
2721,50;100,64
2721,00;100,63
2720,50;100,62
2720,00;100,62
2719,50;100,62
2719,00;100,60
2718,50;100,59
2718,00;100,59
2717,50;100,59
2717,00;100,60
2716,50;100,61
2716,00;100,63
2715,50;100,65
2715,00;100,64
2714,50;100,62
2714,00;100,60
2713,50;100,59
2713,00;100,59
2712,50;100,59
2712,00;100,60
2711,50;100,61
2711,00;100,62
2710,50;100,62
2710,00;100,61
2709,50;100,61
2709,00;100,62
2708,50;100,60
2708,00;100,58
2707,50;100,56
2707,00;100,57
2706,50;100,59
2706,00;100,60
2705,50;100,62
2705,00;100,64
2704,50;100,64
2704,00;100,62
2703,50;100,62
2703,00;100,62
2702,50;100,62
2702,00;100,63
2701,50;100,63
2701,00;100,62
2700,50;100,60
2700,00;100,59
2699,50;100,60
2699,00;100,61
2698,50;100,63
2698,00;100,65
2697,50;100,66
2697,00;100,67
2696,50;100,66
2696,00;100,66
2695,50;100,66
2695,00;100,65
2694,50;100,63
2694,00;100,62
2693,50;100,62
2693,00;100,62
2692,50;100,63
2692,00;100,64
2691,50;100,65
2691,00;100,65
2690,50;100,63
2690,00;100,62
2689,50;100,65
2689,00;100,68
2688,50;100,71
2688,00;100,70
2687,50;100,67
2687,00;100,65
2686,50;100,63
2686,00;100,61
2685,50;100,62
2685,00;100,65
2684,50;100,66
2684,00;100,65
2683,50;100,64
2683,00;100,63
2682,50;100,61
2682,00;100,59
2681,50;100,60
2681,00;100,62
2680,50;100,61
2680,00;100,60
2679,50;100,62
2679,00;100,66
2678,50;100,69
2678,00;100,71
2677,50;100,72
2677,00;100,70
2676,50;100,66
2676,00;100,63
2675,50;100,61
2675,00;100,60
2674,50;100,60
2674,00;100,62
2673,50;100,65
2673,00;100,66
2672,50;100,65
2672,00;100,65
2671,50;100,66
2671,00;100,66
2670,50;100,65
2670,00;100,63
2669,50;100,62
2669,00;100,63
2668,50;100,65
2668,00;100,66
2667,50;100,66
2667,00;100,65
2666,50;100,64
2666,00;100,63
2665,50;100,64
2665,00;100,66
2664,50;100,69
2664,00;100,69
2663,50;100,69
2663,00;100,69
2662,50;100,67
2662,00;100,67
2661,50;100,67
2661,00;100,69
2660,50;100,69
2660,00;100,68
2659,50;100,68
2659,00;100,67
2658,50;100,65
2658,00;100,62
2657,50;100,63
2657,00;100,64
2656,50;100,64
2656,00;100,63
2655,50;100,63
2655,00;100,64
2654,50;100,64
2654,00;100,64
2653,50;100,64
2653,00;100,63
2652,50;100,60
2652,00;100,58
2651,50;100,59
2651,00;100,61
2650,50;100,64
2650,00;100,66
2649,50;100,66
2649,00;100,65
2648,50;100,64
2648,00;100,63
2647,50;100,64
2647,00;100,64
2646,50;100,64
2646,00;100,63
2645,50;100,60
2645,00;100,57
2644,50;100,57
2644,00;100,58
2643,50;100,62
2643,00;100,66
2642,50;100,66
2642,00;100,62
2641,50;100,59
2641,00;100,60
2640,50;100,61
2640,00;100,61
2639,50;100,61
2639,00;100,61
2638,50;100,60
2638,00;100,62
2637,50;100,65
2637,00;100,69
2636,50;100,68
2636,00;100,65
2635,50;100,62
2635,00;100,62
2634,50;100,62
2634,00;100,63
2633,50;100,64
2633,00;100,64
2632,50;100,62
2632,00;100,62
2631,50;100,62
2631,00;100,62
2630,50;100,61
2630,00;100,60
2629,50;100,59
2629,00;100,58
2628,50;100,57
2628,00;100,58
2627,50;100,59
2627,00;100,60
2626,50;100,59
2626,00;100,59
2625,50;100,58
2625,00;100,57
2624,50;100,55
2624,00;100,56
2623,50;100,58
2623,00;100,61
2622,50;100,61
2622,00;100,57
2621,50;100,54
2621,00;100,55
2620,50;100,57
2620,00;100,59
2619,50;100,62
2619,00;100,64
2618,50;100,62
2618,00;100,58
2617,50;100,56
2617,00;100,55
2616,50;100,53
2616,00;100,50
2615,50;100,51
2615,00;100,54
2614,50;100,55
2614,00;100,54
2613,50;100,53
2613,00;100,52
2612,50;100,50
2612,00;100,49
2611,50;100,49
2611,00;100,51
2610,50;100,53
2610,00;100,56
2609,50;100,60
2609,00;100,60
2608,50;100,59
2608,00;100,58
2607,50;100,57
2607,00;100,56
2606,50;100,54
2606,00;100,55
2605,50;100,57
2605,00;100,58
2604,50;100,57
2604,00;100,56
2603,50;100,55
2603,00;100,56
2602,50;100,58
2602,00;100,59
2601,50;100,60
2601,00;100,57
2600,50;100,53
2600,00;100,49
2599,50;100,47
2599,00;100,49
2598,50;100,52
2598,00;100,53
2597,50;100,53
2597,00;100,55
2596,50;100,54
2596,00;100,53
2595,50;100,54
2595,00;100,57
2594,50;100,57
2594,00;100,54
2593,50;100,52
2593,00;100,53
2592,50;100,54
2592,00;100,54
2591,50;100,54
2591,00;100,55
2590,50;100,55
2590,00;100,55
2589,50;100,53
2589,00;100,52
2588,50;100,50
2588,00;100,49
2587,50;100,50
2587,00;100,50
2586,50;100,49
2586,00;100,49
2585,50;100,51
2585,00;100,53
2584,50;100,55
2584,00;100,56
2583,50;100,53
2583,00;100,50
2582,50;100,48
2582,00;100,48
2581,50;100,47
2581,00;100,45
2580,50;100,46
2580,00;100,48
2579,50;100,51
2579,00;100,51
2578,50;100,49
2578,00;100,47
2577,50;100,47
2577,00;100,49
2576,50;100,52
2576,00;100,53
2575,50;100,53
2575,00;100,54
2574,50;100,53
2574,00;100,50
2573,50;100,49
2573,00;100,51
2572,50;100,52
2572,00;100,52
2571,50;100,51
2571,00;100,49
2570,50;100,45
2570,00;100,41
2569,50;100,42
2569,00;100,47
2568,50;100,51
2568,00;100,51
2567,50;100,51
2567,00;100,49
2566,50;100,47
2566,00;100,45
2565,50;100,44
2565,00;100,42
2564,50;100,39
2564,00;100,39
2563,50;100,41
2563,00;100,42
2562,50;100,42
2562,00;100,43
2561,50;100,45
2561,00;100,46
2560,50;100,48
2560,00;100,50
2559,50;100,51
2559,00;100,49
2558,50;100,46
2558,00;100,44
2557,50;100,42
2557,00;100,41
2556,50;100,43
2556,00;100,45
2555,50;100,46
2555,00;100,48
2554,50;100,49
2554,00;100,49
2553,50;100,49
2553,00;100,49
2552,50;100,48
2552,00;100,47
2551,50;100,50
2551,00;100,55
2550,50;100,57
2550,00;100,53
2549,50;100,48
2549,00;100,46
2548,50;100,46
2548,00;100,46
2547,50;100,47
2547,00;100,48
2546,50;100,45
2546,00;100,40
2545,50;100,37
2545,00;100,37
2544,50;100,37
2544,00;100,39
2543,50;100,43
2543,00;100,45
2542,50;100,45
2542,00;100,45
2541,50;100,47
2541,00;100,50
2540,50;100,54
2540,00;100,55
2539,50;100,52
2539,00;100,45
2538,50;100,39
2538,00;100,37
2537,50;100,38
2537,00;100,39
2536,50;100,42
2536,00;100,44
2535,50;100,43
2535,00;100,41
2534,50;100,40
2534,00;100,39
2533,50;100,38
2533,00;100,37
2532,50;100,37
2532,00;100,38
2531,50;100,39
2531,00;100,42
2530,50;100,42
2530,00;100,40
2529,50;100,38
2529,00;100,41
2528,50;100,42
2528,00;100,41
2527,50;100,40
2527,00;100,41
2526,50;100,42
2526,00;100,43
2525,50;100,46
2525,00;100,50
2524,50;100,50
2524,00;100,47
2523,50;100,44
2523,00;100,42
2522,50;100,42
2522,00;100,45
2521,50;100,50
2521,00;100,52
2520,50;100,49
2520,00;100,43
2519,50;100,38
2519,00;100,33
2518,50;100,33
2518,00;100,37
2517,50;100,40
2517,00;100,38
2516,50;100,35
2516,00;100,34
2515,50;100,34
2515,00;100,34
2514,50;100,34
2514,00;100,35
2513,50;100,33
2513,00;100,32
2512,50;100,33
2512,00;100,35
2511,50;100,38
2511,00;100,42
2510,50;100,45
2510,00;100,44
2509,50;100,42
2509,00;100,40
2508,50;100,39
2508,00;100,38
2507,50;100,38
2507,00;100,40
2506,50;100,42
2506,00;100,40
2505,50;100,37
2505,00;100,36
2504,50;100,34
2504,00;100,33
2503,50;100,35
2503,00;100,39
2502,50;100,40
2502,00;100,38
2501,50;100,37
2501,00;100,36
2500,50;100,34
2500,00;100,31
2499,50;100,30
2499,00;100,31
2498,50;100,33
2498,00;100,37
2497,50;100,40
2497,00;100,40
2496,50;100,40
2496,00;100,43
2495,50;100,43
2495,00;100,40
2494,50;100,39
2494,00;100,40
2493,50;100,39
2493,00;100,37
2492,50;100,36
2492,00;100,36
2491,50;100,34
2491,00;100,34
2490,50;100,36
2490,00;100,39
2489,50;100,39
2489,00;100,38
2488,50;100,38
2488,00;100,38
2487,50;100,38
2487,00;100,40
2486,50;100,44
2486,00;100,43
2485,50;100,39
2485,00;100,33
2484,50;100,28
2484,00;100,25
2483,50;100,27
2483,00;100,34
2482,50;100,40
2482,00;100,39
2481,50;100,36
2481,00;100,33
2480,50;100,30
2480,00;100,28
2479,50;100,28
2479,00;100,29
2478,50;100,29
2478,00;100,29
2477,50;100,30
2477,00;100,32
2476,50;100,35
2476,00;100,38
2475,50;100,38
2475,00;100,34
2474,50;100,31
2474,00;100,32
2473,50;100,33
2473,00;100,32
2472,50;100,30
2472,00;100,30
2471,50;100,29
2471,00;100,29
2470,50;100,34
2470,00;100,40
2469,50;100,41
2469,00;100,37
2468,50;100,32
2468,00;100,28
2467,50;100,24
2467,00;100,24
2466,50;100,29
2466,00;100,34
2465,50;100,35
2465,00;100,32
2464,50;100,30
2464,00;100,28
2463,50;100,27
2463,00;100,30
2462,50;100,32
2462,00;100,31
2461,50;100,29
2461,00;100,31
2460,50;100,33
2460,00;100,34
2459,50;100,35
2459,00;100,37
2458,50;100,37
2458,00;100,35
2457,50;100,33
2457,00;100,31
2456,50;100,31
2456,00;100,31
2455,50;100,31
2455,00;100,30
2454,50;100,30
2454,00;100,33
2453,50;100,35
2453,00;100,34
2452,50;100,35
2452,00;100,37
2451,50;100,37
2451,00;100,32
2450,50;100,30
2450,00;100,32
2449,50;100,33
